col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100
12.855662367775016,99.2980715388285,-123.58249889427742,-30.94870051200341,79.19721647664603,-14.923587597800044,92.2000908252414,43.85492924733942,-90.95956305087851,248.46162144974852,113.39343640991764,127.0502098499395,-107.56647970202908,-40.23955870252704,50.11149226018738,-61.02302501248602,40.49143801185708,-104.17312442202817,-78.17954726108928,-94.06665893441564,-113.18692316309718,137.6908454392736,123.8749025116684,-84.47534897296217,113.49907775481267,112.12864689307348,-74.71052271815665,204.72913624541584,-164.89418873356533,-72.99129840742512,-63.20821707083552,53.87135895200928,-36.190624274826384,-82.65450355987085,-88.91633333620328,-4.667389688110698,13.92651561431746,-7.402368012985078,169.17058018854874,44.87953857784161,-45.75909090288256,58.85975622539398,-92.52446395445637,73.72293668686804,-220.17862738406853,-169.58087363417798,-89.48938631437782,-125.54109576073982,-44.0689766562048,89.48469821180932,14.252778678323786,-110.47749772104636,13.32260025089192,55.71844654829382,272.6016475199628,-54.842444897368026,96.0450073524897,204.43002199203065,-111.13694158938688,-25.24013501950219,-212.6332238461165,-11.586460224494449,81.4749806901125,115.99098158604926,63.60511633719084,22.338927133433323,219.1068274218081,124.18159647149568,-71.56978849942702,37.566941740623,22.714421990030623,-3.8998933504526745,29.877572861413444,4.709886434433668,111.71018340539574,-14.574683259543416,92.70666872208872,111.19985254689104,89.60988105251623,148.00571078843316,-4.020275568299033,-82.6496688749028,135.15578854357366,-19.233374894797446,-82.83764319614285,63.32612036161913,175.66030076370208,103.26912637025814,-1.294548119765124,-160.853264606942,77.89728384049374,-158.8665973419593,70.91632999769278,39.87649581208043,-157.7961505706233,199.8665385779603,139.51976117709742,-96.39242996252337,-27.24668729290852,18.89292876666308
117.36261339319194,47.88158397471913,-166.90905671215043,-66.6913514949498,-16.973870994833995,108.36581543623318,-147.16507408198848,168.23640582994395,-151.2074657496155,100.7579783054504,-34.59442767292259,151.2627443634787,194.7895594120648,-106.01454862814752,-209.43851371087652,-45.39048346600005,-25.19386168117441,23.7379577504636,205.11868699816577,87.08395516261437,-27.456278978277453,-80.76790718297462,-22.78245167374942,-26.33619096990619,116.692497058811,138.4983806182327,108.3190779230493,-31.86642435840101,-102.3308781338296,78.63879021072681,53.27068397672232,183.5939207355537,-80.60222594208109,72.1921969166821,42.15756681510962,-96.10376059741914,135.1353065167851,84.69763853452604,-142.67138927348765,-48.41073936383963,-20.147260020612283,-11.008737790374822,-117.96066876608732,66.1591722159124,-88.41129122503706,-4.437630773278775,82.95285089510182,-43.70502135576911,-186.9251757061922,107.728908725494,17.367630285192824,135.04130952147622,-68.15121266695893,24.75421371933004,-135.22602823223022,-98.0576802439994,-37.61876186287414,-85.54894214166504,-155.47584997292455,7.159285164743731,-82.74415650132765,103.06751218894496,65.76301459362344,33.541472528753786,216.9394693853598,76.99611987999559,128.84623300048068,125.0423181446658,8.573363771671234,37.14904733383898,-3.007179990534747,-251.55946425717093,73.28868805794842,32.76568128848735,72.65820507139526,-8.82338292807508,-149.481008951111,-27.384322837821223,-277.25161644490373,127.18303477915217,-110.46642644078004,-0.0627634451491131,21.202565778975647,-156.80843288020844,-53.890839518442114,-23.76601251842692,24.737041078670234,-8.025323276373749,-110.44743173120384,176.9532184861825,13.020250928402245,-0.6493801808166981,-121.51304921422212,61.49310871811275,53.32167417318242,-86.46242648342708,-81.55136443593136,112.09210122311195,215.59053321800735,86.50769280614604
73.26041862663875,-107.12701850324126,-56.38148984531072,36.852435167759744,-132.9275520655518,54.91337628109663,-106.57377817932635,72.41514213508793,14.374427019169351,-105.89726877760243,124.28995846569892,13.322428137288949,76.62237515431715,-178.0311243058209,-93.29907704282452,166.21006435630687,153.60930570029657,-85.60381582583001,-5.290217772128281,45.75017677994708,-126.43772791526747,55.56361334619143,-186.07558426679432,-105.00012027740487,166.82517942342034,-71.54177831560838,68.53766907892152,-39.70565889819981,71.57602794465429,64.68905382806767,-11.423556373911715,90.2941962012479,-1.4717454952784108,-74.26434873291392,-67.23634385885654,24.298368039517733,203.33323139973456,1.0426704863461649,85.89798433606472,22.55637495104655,190.088032790079,-6.348568542283199,27.226157666893315,-116.58372047833188,-102.51769222880164,121.12880608709575,122.7721034325044,158.17946592207915,-33.894120111793804,-137.95920637399,-80.92193561718331,-196.76970345680945,-93.77827116025556,68.82069791268862,-8.838486309513126,80.14090860105951,-27.12707782516215,145.79840131355033,-21.49529203082196,-254.1280714338198,-32.04724320032683,129.37768777365972,-146.81321508771262,-5.428403623207449,44.503901004067934,27.77780654179793,101.09181496104458,-25.37060352201992,5.870690955519787,103.09266480586432,-80.4277385851649,45.20935197288824,-225.0464751215736,-57.89280309892925,-12.32823998916368,-10.84607767798416,38.02519701784869,80.00165479991259,-162.21356264928548,22.058036232964376,-88.72323109317134,78.19489989248612,-70.0074646573167,-51.10661449551876,41.428436810667634,-141.08426330618363,63.00840416437767,102.06949133585908,12.764378925561212,110.07707906397415,117.4643013136265,-35.44540587577416,87.00061022468122,157.13688088359555,-33.75073678904445,-130.36625289726427,-55.23709481397774,10.426170237713189,-15.33632895000318,-109.45045944539208
-24.19543407171895,-49.414035559511525,13.398473859044207,-80.81607762306531,-89.56215992512136,123.39672048315376,47.47677192164484,76.74812263601228,-7.312911271649113,181.8746009977612,148.26037970648187,-26.96050745902497,30.978373661220427,-195.9233744730205,-74.45858320867785,-89.21310653991328,-116.1320817825816,-41.25759362079541,47.595506938597005,48.44865981811677,109.45855596872693,15.625226753120108,-68.03388966897263,-75.15156144330518,60.319063786345474,-133.76579067748878,-38.15521118864628,15.578257549398728,114.14598464504996,5.995049403007754,95.21451082489344,-45.68808917759909,127.4984672272827,68.34212122011627,169.52609186121686,79.05288585501738,-32.989904811063184,-23.0243454457381,-210.3638799768364,-24.459987808243763,-42.39216994302204,156.02661022288652,-137.28358425375825,102.362933645406,-47.131146565209626,-278.03094375512296,-56.52639847949754,-27.451506968586216,37.7554517387614,-19.83725318875044,106.37470621488464,-115.5145973690978,57.47261303278612,-213.6351002924072,50.05632177608026,99.04727643062472,77.67280193731638,-10.87918362453502,70.25913840992604,70.34268985954378,40.3403518277153,48.55644837328593,63.13576937695717,-148.48057154331926,-12.485564878589638,-16.399941237022297,-97.36288366630532,64.44698905427236,122.80521095601225,94.13127782993988,-97.86064401083196,-113.66562617152786,32.127515171953526,75.85660319910865,-89.62846507771694,24.48684804460759,120.44851937833992,-42.62782669721353,82.24337874537245,69.91543858457585,-25.76017698206705,67.41810401299627,47.36394873350125,-185.49381800627,23.885960939242462,-51.03818350960331,-28.105237496155137,-85.0120334861776,-183.7269383693761,-63.985356574177565,173.48876175417567,-34.73706179133192,-118.41051106101446,-29.8594317859366,41.87006798286947,-52.53205642900083,77.7844133146795,188.44553724287232,-120.11733241138784,102.0842706253302
132.54399977642225,165.44791478205872,39.68920474611694,-10.255476906256895,-127.53709337432444,126.1063837293902,-72.76231371845316,-132.20873329276026,-247.89718462023944,-81.69753878207325,-12.591542439502955,-181.354420262115,-247.4203795115277,105.09729571902086,140.44482747415518,-78.89797580849674,11.4882801298871,91.62040704322736,-62.20620472203468,-43.32745855866767,-124.78522401636955,-62.277523654329855,-112.66354262739226,-62.6615730321385,46.99024707276778,-133.4520953436553,-76.15175449161717,-12.1499895816774,-78.49848480962545,-116.80355772389068,-1.2803084193464094,-40.32336223708472,30.65670148614941,71.13717260189813,71.47694002179317,204.17295748737104,-82.90484707908915,-48.36032462070391,127.3707054825306,-72.73055209038914,-57.44717845959919,58.83857418065092,3.8811183611348263,36.837695422001,13.6522815915642,-8.324068422891456,65.18516606934038,7.264635083188765,-60.018451870480696,-0.9014733210719268,-70.46674237602288,-35.56196646913526,23.715820671313843,-72.4271106880098,159.30955492175664,10.64817558166948,3.5433508978476005,-70.47541980807506,133.30566855507792,-32.22606231836899,41.59515348119474,25.34962257671405,6.274588792506823,-246.112764209336,9.26589586247228,40.03734374253231,1.1145171521449777,-28.189917371862457,-127.4817144693486,-34.351979803376004,9.438026132418036,187.93788170958572,168.73690638453596,105.87709376917122,-89.01082476811104,98.74134390655048,89.83063969663215,23.558220946882425,-89.39189528934618,64.32557192220611,124.20689179993494,-0.9303784280612224,29.190194333644182,-28.19649226652576,-125.1980947037681,-107.05210881999632,-152.70917595059362,74.3921953039497,160.16405142042757,-108.73518607365548,13.78331133786785,62.29013118820414,-9.403265196604208,-77.76628518246036,45.24584268778431,81.92123845169701,-175.0828052454462,78.84505818236015,26.54464339873773,-170.81688336728297
-207.9077219056564,51.82846651400097,68.93865594538701,73.87904317543898,-36.31167167250268,-33.826479873888395,-113.87548808623788,76.14482314244806,6.682819701823073,-129.67036297347138,116.16221653408316,-4.667836603543113,32.322152281799426,-14.501369367815652,128.35775143067454,-23.45948531795552,-200.5833402735657,155.15787405347032,22.083869424274443,22.31464903033871,-42.914823409600224,121.2250648486054,-87.28664097776026,170.73713858270446,20.23388311729736,-88.87674026831804,-31.94076032658571,67.18293998546066,-207.10129598193404,-16.043538240404118,-15.617014716851916,-121.39663304456778,50.10101299735792,11.198042224785166,34.81173232728266,66.91367079720396,15.468112548165175,101.86907118015009,142.57726305464217,-42.033487675673584,-8.175965907175994,84.51073797988053,-94.70344804477293,26.7103808177832,-74.31704698456794,115.16863895792548,38.43880944186621,-130.28818728307942,103.58908633578206,156.08486188220806,118.3030391462433,-140.88113649207244,-47.49308792238188,95.47228629865326,-47.21328402451041,14.440739006451606,17.051194835615195,-44.65069636046268,-59.36530169226664,-62.19555149157655,-56.74870847061858,-18.548421556981857,-39.49466635977366,-85.416847087284,-5.29853697888632,-124.1757597061524,-56.74878639129366,-116.93780419966475,-122.0702326830631,-135.95628873155908,-158.47519121111824,-169.1134194541051,128.13842176900053,11.52771157305921,46.622838932124864,68.0261700529694,-47.28816956185573,-50.46630250824724,41.405051250316205,133.0578015071514,-15.955778653635733,29.883994302446148,110.37135889523852,111.3458585367042,-20.7856086879412,-51.490825707525175,-147.1995331198125,-73.27499396642644,48.92459966559392,-131.20323331446707,65.44876489655411,133.8946297719247,-77.351225206283,-42.31245586599472,99.91931656798272,12.540783612224056,58.39946150950329,89.58763734847014,6.221901675165638,-91.82335857119357
38.98887471555459,3.275116174808017,3.64218962819544,-34.13774562810569,38.779375544350025,60.10422566021575,50.46861729153117,-79.7734191127599,-97.05982764822632,-12.532077111975576,-90.85709384089525,13.541470208540884,-44.89807375549775,15.246852181862206,-14.697262048313958,8.537484284455939,-131.9743808906636,30.605460187477373,144.57417712601952,-117.50106357851318,-63.23462357799819,158.36813961949292,-115.1936358921513,-38.593432706313486,-26.821609992654743,-14.980478628916474,-34.704788249887464,-25.782137262634382,-74.86321134311915,-37.204664645929405,82.5244273332843,-133.57286270263967,-83.93958101921297,92.82076048039882,-204.30632612826605,152.56612002922444,232.00515831141607,-0.0348873039510669,-6.1229353998149705,-197.32866731756584,72.82311823923406,36.12095886585932,-38.037625296675216,-9.46548089443186,-12.1054746525405,13.419280154194144,-63.51941252574904,21.53249147192546,-11.186138198559917,-56.956131826798206,54.50412018272396,-104.8303476580917,-65.29541667917266,-154.3346691934209,180.876556140574,24.969713795917745,-85.34681952804036,106.52521455169976,52.76987932056121,-33.24393689831978,-51.63351718336302,-96.13505837234506,74.1871679014841,23.80276749905044,32.0776980484046,5.419409614945208,79.9068434810197,-178.71302783876922,-80.30143915037503,26.108539114710627,-61.17616216337974,32.71148772090014,51.64256605668653,-70.74045979363692,-1.168509095061775,-46.88436695025726,-49.35366772502764,-10.67394066085726,26.29925648419177,12.025661859332484,13.625972987206406,-177.74676050879862,26.274952078916517,-88.22821075446222,-98.34037507677554,-43.14830999667176,47.3125986330538,105.00892577835012,-2.023054714330905,-63.46815037915447,-90.5739185047003,-123.75428303622986,-30.25130488731986,56.50299116652474,119.5321008211012,90.02108590197605,-52.96858349728003,121.1099961631334,-137.56022395772206,56.38103123031885
-64.22540489989537,33.46330347261832,97.22701853097392,90.54226907083446,90.54249650803234,-89.68345082756397,-107.36055498637458,-74.47587483646186,-64.229936184937,23.003881955316483,-80.12406429993207,49.6413043824163,-146.86942045820896,23.191534289973998,-195.83052843104608,-63.570929396494456,-60.05992332421244,35.711102386521056,37.80404319408322,-48.773236265064526,89.63058998379229,-24.715871280080023,-96.49822389955688,277.6375809973436,52.12701388485487,-140.0801687471936,-28.46459000430032,-63.15091935663265,-15.646488553914851,-39.41872725760527,-117.16545027609364,58.32270060449238,20.738444021674574,-48.94911024638572,-39.9389665862679,-108.90574970549304,66.39072051499532,-146.0334498936731,27.95174329015217,123.68487673786694,-16.780994129094275,34.637148175702016,-80.8997993430458,48.219976891856376,9.007013655383965,42.25141359616861,85.26699399474012,-86.34441851619408,-31.109260163178757,-291.2654925511294,64.44035596240666,43.40386494696549,-57.55655038964566,45.82283252950272,153.1785027401259,-2.15551674370385,-211.5644042529384,93.19923202934145,155.83284086364762,-82.94533838565748,23.60373122817946,105.79340143643856,-80.72575798681433,38.32093120025991,-125.55015979432744,53.77851481531335,-131.38389302453183,147.13831685448318,159.85550809346702,-34.66477570852456,-146.58270031943763,45.10142462137986,46.49889569374896,19.63335224640131,114.88982951527316,-102.11455515347971,-200.97348840360897,92.83869291280443,-77.24976061918525,36.94126686913434,-166.6162313955726,78.17939359384224,67.32930053673172,-29.175219985097957,-168.807596744848,-118.99717870443612,54.68347518710137,-55.68541537503538,-22.087257034828127,-59.29207718094619,21.499911177576443,209.25000048592037,-177.6641819310648,-22.82696596200049,77.67557164980202,-24.23386164325227,87.85272765220994,53.72216164034389,-136.16781882796064,-234.03473044406948
-102.49547799185515,-46.87170355201322,-115.59074225499198,85.96702658163159,40.61492073554333,-28.133145485454563,-128.21307541051004,-58.99595259848367,151.56424659084433,120.98185624136671,105.48363248279058,-126.47068881084822,-130.33762970176974,-43.164184790809045,99.12687687391552,107.55036378282396,92.43253082119456,-246.99793789712712,-79.45605811958856,128.01914188691424,1.710074311107933,-42.14960318679248,-67.62158846320534,-206.52107996076427,49.18774847906101,10.184717754145789,137.2946163132036,35.78264048007916,68.10794499462986,-174.61359694412027,-39.67211707269075,-48.76132971991776,39.21178956646545,45.79050039242671,-79.5480356086198,82.12737047818901,-66.80787064279097,-87.5006955073413,12.737910348505544,-139.36660991066404,13.04869625276992,50.31433112261398,0.8863850778647917,-35.64371386676967,45.91840808214678,58.167459249168274,42.37875867995762,-7.531353397015083,165.10054447026766,-165.69131512919415,6.151607939007571,68.11644549778585,-8.51551492143102,-20.357145255475636,17.45684908742656,-55.30546675173591,81.16611941136381,-268.1550933089708,-5.969524996482511,-47.90179838185102,-129.73959474793924,-165.91327839950802,-160.77001562464093,-51.0087789865771,12.11122502922139,-96.94141906552862,-65.64780526463433,8.446871339270944,54.08279773054836,169.13985029088258,-198.26311718159425,9.35332508076934,-60.41160007694029,30.32969450273529,-192.5955713212561,120.0775223550546,49.85595341661514,178.96776372997627,58.838362576106576,58.910769945662246,45.972785788590016,-228.58005416651295,-71.88171642190215,-22.1946669562076,-178.53845055708018,-6.255641381684461,160.07136072001015,-1.9834743066009013,-68.25948605696546,14.280085643445078,94.80276029772502,121.66159959667402,-38.28129660363422,-124.63402889930536,84.8120647196527,62.46194780018181,38.81579397640025,60.2129305440096,-53.567719875836,56.37458021609856
-37.794338565995126,29.43560815978968,-81.38944933393512,-53.91110178334615,114.99584074639635,-50.85022353065454,145.51462571696698,125.45174703976318,101.88885457654638,-4.439146752743498,-132.10960843955212,-70.89376422271104,50.493936827301965,-46.13171522085081,119.7072407212226,-56.63062829510358,61.692540112767446,101.21237703799476,30.16821050449999,1.325012042400497,116.99551522076686,-15.995070211101703,60.476824172851565,-174.6891245208511,16.916056411653276,219.2668131334748,93.88546468630904,4.577702027288954,121.29016493449711,29.806598924463906,151.1576563368668,90.39325208414476,84.76705107784636,-74.28012382143461,80.83316007954964,88.1813357215531,-59.55055765704941,-79.39440765380584,-84.41592852387954,85.74995029594528,104.89862101272509,-70.17193101448478,284.28475683558634,76.18564867300691,-88.64461645917363,-136.18759855901132,-54.11344758329918,10.760591127142648,24.00340728217817,72.14776960405804,-61.24565636527808,66.91971076404806,1.8078019782499293,133.52391468339405,-49.08146828908731,23.81520364579189,-52.51150122410368,-43.29150669522089,-100.839392080175,-53.61369181338301,-91.89805746718224,263.64338636213296,-14.504131871788118,27.41698343990321,-113.55364542769306,-125.19744460458443,-172.06893997082284,-119.72373504109557,-125.67362496278996,55.94101000110872,15.178115401886656,-179.63986468654602,-13.328873234795685,276.76305307662886,77.4576713976822,7.22287774085215,31.33700644511438,127.7348084098605,56.85839078402577,138.99992035981523,-95.15748461102088,-67.79406076769267,50.56008617320433,137.76490220790976,-49.025005983166345,-134.77408914204,108.35947057778598,22.120962725659226,16.100372954910647,-8.384703089672621,-137.26872529137856,-116.11879095942028,129.7754923912829,47.57868119355015,-30.75214324612993,-19.68692517875952,-28.08429180029964,-74.04520221294138,-88.73752111397877,136.5385172328311
